"ID","info","inCore","count","MK-ID"
"Van Drecht G, 2003, GLOBAL BIOGEOCHEM CY","Van Drecht G, 2003, GLOBAL BIOGEOCHEM CY, V17",False,1,"None"
"Vanbreemen N, 1982, NATURE","Vanbreemen N, 1982, NATURE, V299, P548",False,1,"None"
"Vollenweider Ra, 1992, SCI TOTAL ENV S","Vollenweider Ra, 1992, SCI TOTAL ENV S, V1",False,1,"None"
"Heidemann K, 2015, COMMERCIAL AQUAPONIC","Heidemann K, 2015, COMMERCIAL AQUAPONIC",False,1,"None"
"Tokunaga K, 2013, AQ HAW C MAY 25","Tokunaga K, 2013, AQ HAW C MAY 25",False,1,"None"
"Usda/Ams 2016 Us Dept Of Agriculture (Usda)/Agriculture Marketing Service (Ams), 2016, MIAM TERM NAT RET RE","Usda/Ams 2016 Us Dept Of Agriculture (Usda)/Agriculture Marketing Service (Ams), 2016, MIAM TERM NAT RET RE",False,1,"None"
"Abdessemed D, 1999, DESALINATION","Abdessemed D, 1999, DESALINATION, V126, P1",False,1,"None"
"Bacon J, 1993, TECHNIQUES MODERN AQ","Bacon J, 1993, TECHNIQUES MODERN AQ",False,1,"None"
"Bomo Am, 2003, WATER RES","Bomo Am, 2003, WATER RES, V37, P2618",False,1,"None"
"Boyden Bh, 1996, DESALINATION","Boyden Bh, 1996, DESALINATION, V106, P241",False,1,"None"
"Frei L, 2004, THESIS HOCHSCHULE WA","Frei L, 2004, THESIS HOCHSCHULE WA",False,1,"None"
"García J, 2004, WATER RES","García J, 2004, WATER RES, V38, P1669",False,1,"None"
"Gnauck N, 2005, THESIS HOCHSCHULE WA","Gnauck N, 2005, THESIS HOCHSCHULE WA",False,1,"None"
"Graber A, 2004, DTSCH GARTENBAU","Graber A, 2004, DTSCH GARTENBAU, V16, P36",False,1,"None"
"Graber A, 2005, EGLIPRODUKTION UNPUB","Graber A, 2005, EGLIPRODUKTION UNPUB",False,1,"None"
"Graber A, 2008, WASTEWATER TREATMENT","Graber A, 2008, WASTEWATER TREATMENT, PLANT DYNAMICS AND MANAGEMENT IN CONSTRUCTED AND NATURAL WETLANDS, ,",False,1,"None"
"Gujer W, 1999, SIEDLUNGSWASSERWIRTS","Gujer W, 1999, SIEDLUNGSWASSERWIRTS",False,1,"None"
"Headley Tr, 2005, ECOL ENG","Headley Tr, 2005, ECOL ENG, V25, P567",False,1,"None"
"Hirsch F, 2005, THESIS HOCHSCHULE WA","Hirsch F, 2005, THESIS HOCHSCHULE WA",False,1,"None"
"Hochmuth G, 2004, PLANT TISSUE ANAL IN","Hochmuth G, 2004, PLANT TISSUE ANAL IN",False,1,"None"
"Kaya D, 2007, DESALINATION","Kaya D, 2007, DESALINATION, V215, P29",False,1,"None"
"Lekang Oi, 2000, AQUACULT ENG","Lekang Oi, 2000, AQUACULT ENG, V21, P181",False,2,"None"
"Oomen Gjm, 1998, ENVIRON POLLUT","Oomen Gjm, 1998, ENVIRON POLLUT, V102, P697",False,1,"None"
"Rakocy J, SO REGIONAL AQUACULT","Rakocy J, SO REGIONAL AQUACULT, V45",False,1,"None"
"Rakocy J, 1993, TECHNIQUES MODERN AR","Rakocy J, 1993, TECHNIQUES MODERN AR",False,1,"None"
"Sleytr K, 2007, SCI TOTAL ENVIRON","Sleytr K, 2007, SCI TOTAL ENVIRON, V380, P173",False,1,"None"
"Staudenmann J, 2003, JOURNAL OF APPLIED AQUACULTURE","Staudenmann J, 2003, JOURNAL OF APPLIED AQUACULTURE, V13, P67",False,1,"None"
"Staudenmann J, 2000, WASTE RECYCLING RESO","Staudenmann J, 2000, WASTE RECYCLING RESO, P51",False,1,"None"
"Vogel G, 1996, HDB SPEZIELLEN GEMUS","Vogel G, 1996, HDB SPEZIELLEN GEMUS",False,1,"None"
"Wenger D, 2003, THESIS HOCHSCHULE WA","Wenger D, 2003, THESIS HOCHSCHULE WA",False,1,"None"
"Yoshida S, 1998, BIOTRONICS","Yoshida S, 1998, BIOTRONICS, V27, P97",False,1,"None"
"Becard G, 1988, NEW PHYTOL","Becard G, 1988, NEW PHYTOL, V108, P211",False,1,"None"
"Bergmann C, 1993, J PLANT PHYSIOL","Bergmann C, 1993, J PLANT PHYSIOL, V142, P338",False,1,"None"
"Bouwmeester Hj, 2003, CURR OPIN PLANT BIOL","Bouwmeester Hj, 2003, CURR OPIN PLANT BIOL, V6, P358",False,1,"None"
"Brooks Dw, 1985, J ORG CHEM","Brooks Dw, 1985, J ORG CHEM, V50, P3779",False,1,"None"
"Buee M, 2000, MOL PLANT MICROBE IN","Buee M, 2000, MOL PLANT MICROBE IN, V13, P693",False,1,"None"
"Cook Ce, 1966, SCIENCE","Cook Ce, 1966, SCIENCE, V154, P1189",False,1,"None"
"Cook Ce, 1972, J AM CHEM SOC","Cook Ce, 1972, J AM CHEM SOC, V94, P6198",False,1,"None"
"Frischmuth K, 1991, TETRAHEDRON","Frischmuth K, 1991, TETRAHEDRON, V47, P9793",False,1,"None"
"Giovannetti M, 1996, NEW PHYTOL","Giovannetti M, 1996, NEW PHYTOL, V133, P65",False,1,"None"
"Giovannetti M, 1994, NEW PHYTOL","Giovannetti M, 1994, NEW PHYTOL, V127, P703",False,1,"None"
"Giovannetti M, 1993, NEW PHYTOL","Giovannetti M, 1993, NEW PHYTOL, V125, P587",False,1,"None"
"Hauck C, 1992, J PLANT PHYSIOL","Hauck C, 1992, J PLANT PHYSIOL, V139, P474",False,1,"None"
"Johnson Aw, 1981, J CHEM SOC PERK T 1","Johnson Aw, 1981, J CHEM SOC PERK T 1, P1734",False,1,"None"
"Mangnus Em, 1992, J AGR FOOD CHEM","Mangnus Em, 1992, J AGR FOOD CHEM, V40, P1066",False,1,"None"
"Mosse B, 1975, PHYSIOL PLANT PATHOL","Mosse B, 1975, PHYSIOL PLANT PATHOL, V5, P215",False,1,"None"
"Muller S, 1992, J PLANT GROWTH REGUL","Muller S, 1992, J PLANT GROWTH REGUL, V11, P77",False,1,"None"
"Nagahashi G, 1999, BIOTECHNOL TECH","Nagahashi G, 1999, BIOTECHNOL TECH, V13, P893",False,1,"None"
"Nagahashi G, 2000, MYCOL RES","Nagahashi G, 2000, MYCOL RES, V104, P1453",False,1,"None"
"Nakano S, 1995, BIOSCI BIOTECH BIOCH","Nakano S, 1995, BIOSCI BIOTECH BIOCH, V59, P1699",False,1,"None"
"Parniske M, 2004, CURR OPIN PLANT BIOL","Parniske M, 2004, CURR OPIN PLANT BIOL, V7, P414",False,1,"None"
"Sato D, 2003, J AGR FOOD CHEM","Sato D, 2003, J AGR FOOD CHEM, V51, P1162",False,1,"None"
"Schüssler A, 2001, MYCOL RES","Schüssler A, 2001, MYCOL RES, V105, P1413",False,1,"None"
"Siame Ba, 1993, J AGR FOOD CHEM","Siame Ba, 1993, J AGR FOOD CHEM, V41, P1486",False,1,"None"
"Smith Se, 2010, MYCORRHIZAL SYMBIOSI","Smith Se, 2010, MYCORRHIZAL SYMBIOSI",False,1,"None"
"Sugimoto Y, 1998, J ORG CHEM","Sugimoto Y, 1998, J ORG CHEM, V63, P1259",False,1,"None"
"Tamasloukht M, 2003, PLANT PHYSIOL","Tamasloukht M, 2003, PLANT PHYSIOL, V131, P1468",False,1,"None"
"Westwood Jh, 2000, WEED SCI","Westwood Jh, 2000, WEED SCI, V48, P742",False,1,"None"
"Yasuda N, 2003, PHYTOCHEMISTRY","Yasuda N, 2003, PHYTOCHEMISTRY, V62, P1115",False,1,"None"
"Yokota T, 1998, PHYTOCHEMISTRY","Yokota T, 1998, PHYTOCHEMISTRY, V49, P1967",False,1,"None"
"Yoneyama K, 2001, PHYSIOL PLANTARUM","Yoneyama K, 2001, PHYSIOL PLANTARUM, V112, P25",False,1,"None"
"*Am Farml Trust, 2010, FARM EDG REP","*Am Farml Trust, 2010, FARM EDG REP",False,1,"None"
"Bernardo Lm, 1984, J PLANT NUTR","Bernardo Lm, 1984, J PLANT NUTR, V7, P1389",False,1,"None"
"Bialczyk J, 2007, J PLANT NUTR","Bialczyk J, 2007, J PLANT NUTR, V30, P149",False,1,"None"
"Chapman Fa, 2010, 1051 U FLOR DEP FISH","Chapman Fa, 2010, 1051 U FLOR DEP FISH",False,1,"None"
"Chaverria Cj, 2005, HORTTECHNOLOGY","Chaverria Cj, 2005, HORTTECHNOLOGY, V15, P565",False,1,"None"
"Cockx E, 2010, HS948 U FLOR HORT SC","Cockx E, 2010, HS948 U FLOR HORT SC",False,1,"None"
"*Cons Funds Freshw, 1997, FRESHW I NAT GAS POW","*Cons Funds Freshw, 1997, FRESHW I NAT GAS POW",False,1,"None"
"*Counc Agr Sci Tec, 2010, 45 COUNC AGR SCI TEC","*Counc Agr Sci Tec, 2010, 45 COUNC AGR SCI TEC",False,1,"None"
"Cruz C, 2006, PLANTA","Cruz C, 2006, PLANTA, V223, P1068",False,1,"None"
"Diver S, 2010, HORTICULTURE SYSTEMS","Diver S, 2010, HORTICULTURE SYSTEMS",False,1,"None"
"Eickhout B, 2006, AGR ECOSYST ENVIRON","WOS:000238801000002, Eickhout B., The role of nitrogen in world food production and environmental sustainability, AGRICULTURE ECOSYSTEMS & ENVIRONMENT, 116, 4",True,1,"WOS:000238801000002"
"Fedoroff Nv, 2010, SCIENCE","Fedoroff Nv, 2010, SCIENCE, V327, P833",False,1,"None"
"Fowler P, 1994, EES326 U FLOR","Fowler P, 1994, EES326 U FLOR",False,1,"None"
"Francisfloyd R, 2010, FA16 U FLOR DEP FISH","Francisfloyd R, 2010, FA16 U FLOR DEP FISH",False,1,"None"
"Gold Mv, 2010, SUSTAINABLE AGR DEF","Gold Mv, 2010, SUSTAINABLE AGR DEF",False,1,"None"
"Hardesty Sd, 2010, CHOICES","Hardesty Sd, 2010, CHOICES, V25, P28",False,1,"None"
"Hochmuth G, 2000, 222 U FLOR HORT SCI","Hochmuth G, 2000, 222 U FLOR HORT SCI",False,1,"None"
"Hochmuth Gj, 1995, 1152 U FLOR HORT SCI","Hochmuth Gj, 1995, 1152 U FLOR HORT SCI",False,1,"None"
"Hochmuth Gj, 2010, FLORIDA GREENHOUSE V","Hochmuth Gj, 2010, FLORIDA GREENHOUSE V, V3",False,1,"None"
"Hochmuth Gj, 2010, SL319 U FLOR SOIL WA","Hochmuth Gj, 2010, SL319 U FLOR SOIL WA",False,1,"None"
"Hofman G, 2001, ACTA HORTIC","Hofman G, 2001, ACTA HORTIC, V563, P155",False,1,"None"
"Hrubec Tc, 1996, AQ ENG SOC P 2 SUCC","Hrubec Tc, 1996, AQ ENG SOC P 2 SUCC, V1, P41",False,1,"None"
"Jensen Mh, 1997, HORTSCIENCE","Jensen Mh, 1997, HORTSCIENCE, V32, P1018",False,1,"None"
"Jerardo A, 2010, AMBER WAVES     0602","Jerardo A, 2010, AMBER WAVES     0602",False,1,"None"
"Losordo Tm, 1999, SO REG AQUACULTURE C","Losordo Tm, 1999, SO REG AQUACULTURE C, V453",False,1,"None"
"Marr Cw, 1995, MF2075 KANS STAT U A","Marr Cw, 1995, MF2075 KANS STAT U A",False,1,"None"
"Masser Mp, 1999, SO REG AQUACULTURE C","Masser Mp, 1999, SO REG AQUACULTURE C, V452",False,1,"None"
"Mcgee M, 2000, FA12 U FLOR DEP FISH","Mcgee M, 2000, FA12 U FLOR DEP FISH",False,1,"None"
"Neal Ca, 1996, P FLA STATE HORT SOC","Neal Ca, 1996, P FLA STATE HORT SOC, V109, P156",False,1,"None"
"Nelson R L, 2007, AQUAPONICS J","Nelson R L, 2007, AQUAPONICS J, V46, P8",False,1,"None"
"Olson C, 1950, PHYSIOL PLANTARUM","Olson C, 1950, PHYSIOL PLANTARUM, V3, P152",False,1,"None"
"Prinsloo Jf, 1999, WATER SA","Prinsloo Jf, 1999, WATER SA, V25, P239",False,1,"None"
"Prosser Ji, 1986, SOC MICROBIOL SPECIA","Prosser Ji, 1986, SOC MICROBIOL SPECIA, V20",False,1,"None"
"Qassim A, 2010, STATE VICTORIA AGR N","Qassim A, 2010, STATE VICTORIA AGR N, V1192",False,1,"None"
"Rakocy J E, 2010, UPDATE TILAPIA VEGET","Rakocy J E, 2010, UPDATE TILAPIA VEGET",False,1,"None"
"Rakocy J E, 1999, AQUAC MAG","Rakocy J E, 1999, AQUAC MAG, V25, P83",False,1,"None"
"Rakocy Je, 2006, SO REG AQUACULTURE C","Rakocy Je, 2006, SO REG AQUACULTURE C, V454",False,1,"None"
"Roosta Hr, 2007, J PLANT NUTR","Roosta Hr, 2007, J PLANT NUTR, V30, P1933",False,1,"None"
"Schon M K, 1997, HORTTECHNOLOGY","Schon M K, 1997, HORTTECHNOLOGY, V7, P33",False,1,"None"
"Simonne Eh, 1992, J PLANT NUTR","Simonne Eh, 1992, J PLANT NUTR, V15, P2727",False,1,"None"
"Smither-Kopperl M L, 2004, PROCEEDINGS OF THE FLORIDA STATE HORTICULTURAL SOCIETY","Smither-Kopperl M L, 2004, PROCEEDINGS OF THE FLORIDA STATE HORTICULTURAL SOCIETY, V117, P21",False,1,"None"
"Taiz L, 2018, FUNDAMENTALS PLANT P","Taiz L, 2018, FUNDAMENTALS PLANT P, V1ST",False,1,"None"
"Tetzlaff Bl, 1990, SO ILLINOIS U B","Tetzlaff Bl, 1990, SO ILLINOIS U B, V9",False,1,"None"
"Timmons Mb, 2002, NE REG AQUACULTURE C","Timmons Mb, 2002, NE REG AQUACULTURE C, V1002",False,1,"None"
"*Usda, 2010, DAT SETS LOSS ADJ FO","*Usda, 2010, DAT SETS LOSS ADJ FO",False,1,"None"
"Wallihan Ef, 1977, HORTSCIENCE","Wallihan Ef, 1977, HORTSCIENCE, V12, P316",False,1,"None"
"Westerman Pw, 2007, J WORLD AQUACULTURE","Westerman Pw, 2007, J WORLD AQUACULTURE, V25, P193",False,1,"None"
"2010, NONPOINT SOURCE 1027","2010, NONPOINT SOURCE 1027",False,1,"None"
"Adler Pr, 1996, ENVIRONM RES FORUM","Adler Pr, 1996, ENVIRONM RES FORUM, V5-6, P131",False,1,"None"
"Alexandratos N, 2012, WORLD AGR 2030 2050","Alexandratos N, 2012, WORLD AGR 2030 2050",False,1,"None"
"Amadori M, 2012, THESIS STATE U NEW Y","Amadori M, 2012, THESIS STATE U NEW Y, P44",False,1,"None"
"Bajsa O, 2003, WATER SCI TECHNOL","Bajsa O, 2003, WATER SCI TECHNOL, V48, P125",False,1,"None"
"Bakos Gc, 1999, GEOTHERMICS","Bakos Gc, 1999, GEOTHERMICS, V28, P759",False,1,"None"
"Belal Ieh, 2005, BIORESOURCE TECHNOL","Belal Ieh, 2005, BIORESOURCE TECHNOL, V96, P395",False,1,"None"
"Blackburne R, 2007, WATER RES","WOS:000248157600001, Blackburne Richard, Kinetic characterisation of an enriched <i>Nitrospira</i> culture with comparison to <i>Nitrobacter</i>, WATER RESEARCH, 41, 3033",True,1,"WOS:000248157600001"
"Bohme M, 1999, ACTA HORTICULTURAE","Bohme M, 1999, ACTA HORTICULTURAE, P231",False,1,"None"
"Bulgarelli D, 2013, ANNU REV PLANT BIOL","Bulgarelli D, 2013, ANNU REV PLANT BIOL, V64, P807",False,1,"None"
"Chan Hy, 2010, RENEW SUST ENERG REV","Chan Hy, 2010, RENEW SUST ENERG REV, V14, P781",False,1,"None"
"Coche A G, 1967, HYDROBIOLOGIA","Coche A G, 1967, HYDROBIOLOGIA, V30, P1",False,1,"None"
"Cordell D, 2011, CHEMOSPHERE","Cordell D, 2011, CHEMOSPHERE, V84, P747",False,1,"None"
"Crinnion Wj, 2010, ALTERN MED REV","Crinnion Wj, 2010, ALTERN MED REV, V15, P4",False,1,"None"
"Davidson J, 2014, AQUACULT ENG","Davidson J, 2014, AQUACULT ENG, V59, P30",False,1,"None"
"De Bon H, 2010, AGRON SUSTAIN DEV","De Bon H, 2010, AGRON SUSTAIN DEV, V30, P21",False,1,"None"
"De Kreij C, 1999, NUTR SOLUTIONS WATER","De Kreij C, 1999, NUTR SOLUTIONS WATER, V196",False,1,"None"
"Diver S, 2010, AQUAPONICS INTEGRATI","Diver S, 2010, AQUAPONICS INTEGRATI, P28",False,1,"None"
"Duriau Y, 1968, DESALINATION","Duriau Y, 1968, DESALINATION, V5, P120",False,1,"None"
"Dybas Cl, 2005, BIOSCIENCE","Dybas Cl, 2005, BIOSCIENCE, V55, P552",False,1,"None"
"Ecoplan International (Epi), 2008, GLOB ASS CLOS SYST A","Ecoplan International (Epi), 2008, GLOB ASS CLOS SYST A, P79",False,1,"None"
"Edwards Ca, 2012, INT J ENVIRON STUD","Edwards Ca, 2012, INT J ENVIRON STUD, V69, P173",False,1,"None"
"Fao, 2012, STAT YB","Fao, 2012, STAT YB, P366",False,1,"None"
"Fao, 2005, AQUASTAT SURV IRR AF","Fao, 2005, AQUASTAT SURV IRR AF",False,1,"None"
"Fujiwara K, 2013, MICROBIOLOGYOPEN","Fujiwara K, 2013, MICROBIOLOGYOPEN, V2, P997",False,1,"None"
"Fujiwara K, 2012, J GEN PLANT PATHOL","Fujiwara K, 2012, J GEN PLANT PATHOL, V78, P217",False,1,"None"
"Gagnon V, 2010, WATER AIR SOIL POLL","Gagnon V, 2010, WATER AIR SOIL POLL, V212, P483",False,1,"None"
"Gelfand I, 2003, J WORLD AQUACULT SOC","Gelfand I, 2003, J WORLD AQUACULT SOC, V34, P344",False,1,"None"
"Gesellschaft Fraunhofer, 2009, RES NEWS","Gesellschaft Fraunhofer, 2009, RES NEWS",False,1,"None"
"Gilbert N, 2009, NATURE","Gilbert N, 2009, NATURE, V461, P716",False,1,"None"
"Greenlee Lf, 2009, WATER RES","Greenlee Lf, 2009, WATER RES, V43, P2317",False,1,"None"
"Haïssam Jm, 2011, ANTON LEEUW INT J G","Haïssam Jm, 2011, ANTON LEEUW INT J G, V99, P93",False,1,"None"
"Hatayama R, 2000, J BIOSCI BIOENG","Hatayama R, 2000, J BIOSCI BIOENG, V90, P426",False,1,"None"
"Hui Sc, 2011, JOINT S","Hui Sc, 2011, JOINT S, P1",False,1,"None"
"Institution Of Mechanical Engineers (Ime), 2013, GLOB FOOD WAST NOT W","Institution Of Mechanical Engineers (Ime), 2013, GLOB FOOD WAST NOT W, P31",False,1,"None"
"Ismail Basel I, 2009, RECENT PATENTS ON ELECTRICAL ENGINEERING","Ismail Basel I, 2009, RECENT PATENTS ON ELECTRICAL ENGINEERING, V2, P27",False,1,"None"
"Jorgensen B, 2009, BIOCYCLE","Jorgensen B, 2009, BIOCYCLE, V50, P27",False,1,"None"
"Kaiser De, 2011, MANAGING IRON DEFICI","Kaiser De, 2011, MANAGING IRON DEFICI",False,1,"None"
"Keen Ga, 1987, SOIL BIOL BIOCHEM","Keen Ga, 1987, SOIL BIOL BIOCHEM, V19, P665",False,1,"None"
"Kouassi Khs, 2012, POSTHARVEST BIOL TEC","Kouassi Khs, 2012, POSTHARVEST BIOL TEC, V73, P122",False,1,"None"
"Krom Md, 2014, WATER RES","Krom Md, 2014, WATER RES, V56, P109",False,1,"None"
"Lang Gr, 2012, FLAVOUR FRAG J","Lang Gr, 2012, FLAVOUR FRAG J, V27, P13",False,1,"None"
"López-Arredondo Dl, 2013, INT J DEV BIOL","López-Arredondo Dl, 2013, INT J DEV BIOL, V57, P595",False,1,"None"
"Losordo T, 1999, RECIRCULATING AQUACU","Losordo T, 1999, RECIRCULATING AQUACU",False,1,"None"
"Mandal Rn, 2010, INDIAN J FISH","Mandal Rn, 2010, INDIAN J FISH, V57, P65",False,1,"None"
"Martins Cim, 2011, FOOD CHEM","Martins Cim, 2011, FOOD CHEM, V126, P1001",False,1,"None"
"Mcandrew B J, 2000, TILAPIAS BIOL EXPLOI","Mcandrew B J, 2000, TILAPIAS BIOL EXPLOI, P508",False,1,"None"
"Millennium Ecosystem Assessment, 2005, ECOSYSTEM HUMAN WELL","Millennium Ecosystem Assessment, 2005, ECOSYSTEM HUMAN WELL, P137",False,1,"None"
"Nichols M, 2010, PRACT HYDROPONICS GR","Nichols M, 2010, PRACT HYDROPONICS GR, V115, P46",False,1,"None"
"Nicola S, 2007, ACTA HORTIC","Nicola S, 2007, ACTA HORTIC, P585",False,1,"None"
"Ragnarsdottir Kv, 2011, APPL GEOCHEM","Ragnarsdottir Kv, 2011, APPL GEOCHEM, V26, PS303",False,1,"None"
"Ragnarsson A, 2003, P INT GEOTH C REYKJ","Ragnarsson A, 2003, P INT GEOTH C REYKJ",False,1,"None"
"Rakocy J E, 1989, ISLAND PERSPECTIVES","Rakocy J E, 1989, ISLAND PERSPECTIVES, P5",False,1,"None"
"Saraf M, 2014, MICROBIOL RES","Saraf M, 2014, MICROBIOL RES, V169, P18",False,1,"None"
"Savidov Na, 2007, ACTA HORTIC","WOS:000248219400028, Savidov N. A., Fish and plant production in a recirculating aquaponic system: a new approach to sustainable agriculture in Canada, PROCEEDINGS OF THE INTERNATIONAL CONFERENCE & EXHIBITION ON SOILLESS CULTURE, 209",True,1,"WOS:000248219400028"
"Schram E, 2014, AQUAC RES","Schram E, 2014, AQUAC RES, V45, P1499",False,1,"None"
"Shu L, 2006, BIORESOURCE TECHNOL","Shu L, 2006, BIORESOURCE TECHNOL, V97, P2211",False,1,"None"
"Stark Jm, 1996, BIOGEOCHEMISTRY","Stark Jm, 1996, BIOGEOCHEMISTRY, V35, P433",False,1,"None"
"Sverdrup H, 1981, MOVER VATTEN","Sverdrup H, 1981, MOVER VATTEN, V37, P388",False,1,"None"
"Sverdrup Hu, 2011, APPL GEOCHEM","Sverdrup Hu, 2011, APPL GEOCHEM, V26, PS307",False,1,"None"
"Torri Silvana Irene, 2010, INTERNATIONAL JOURNAL OF GLOBAL ENVIRONMENTAL ISSUES","Torri Silvana Irene, 2010, INTERNATIONAL JOURNAL OF GLOBAL ENVIRONMENTAL ISSUES, V10, P239",False,1,"None"
"Toumi S, 2010, URBAN AGRICULTURE MAGAZINE","Toumi S, 2010, URBAN AGRICULTURE MAGAZINE, P31",False,1,"None"
"Un, 2013, HUM DEV REP 2013","Un, 2013, HUM DEV REP 2013",False,1,"None"
"Van Huis A, 2013, ANNU REV ENTOMOL","Van Huis A, 2013, ANNU REV ENTOMOL, V58, P563",False,1,"None"
"Villaverde S, 1997, WATER RES","Villaverde S, 1997, WATER RES, V31, P1180",False,1,"None"
"Webster C D, 2008, TILAPIA","Webster C D, 2008, TILAPIA",False,1,"None"
"Wohlgenant Mk, 2001, HANDB ECON","Wohlgenant Mk, 2001, HANDB ECON, V18, P933",False,1,"None"
"Zhu Sm, 2002, AQUACULT ENG","Zhu Sm, 2002, AQUACULT ENG, V26, P221",False,1,"None"
"Blouin Gm, 1984, CHEM ENG PROG","Blouin Gm, 1984, CHEM ENG PROG, V80, P40",False,1,"None"
"Brown Fc, 1981, FERTILIZER NITROGEN","Brown Fc, 1981, FERTILIZER NITROGEN, P39",False,1,"None"
"Chari Ks, 1982, FERTILIZER IND ANN R","Chari Ks, 1982, FERTILIZER IND ANN R, P85",False,1,"None"
"Czuppon Ta, 1979, 1979 ACS CSJ PAC CHE","Czuppon Ta, 1979, 1979 ACS CSJ PAC CHE, P1",False,1,"None"
"Dooyeweerd E, 1983, NITROGEN","Dooyeweerd E, 1983, NITROGEN, V143, P32",False,1,"None"
"Ghosal S R, 1982, FERTILISER NEWS","Ghosal S R, 1982, FERTILISER NEWS, V27, P47",False,1,"None"
"Joharapurkar Vr, 1982, 1982 FAI SEM FERT 2","Joharapurkar Vr, 1982, 1982 FAI SEM FERT 2",False,1,"None"
"Leblanc Jr, 1982, OIL GAS J","Leblanc Jr, 1982, OIL GAS J, V80, P115",False,1,"None"
"Livingstone Jg, 1983, CHEM ENG PROG","Livingstone Jg, 1983, CHEM ENG PROG, V79, P62",False,1,"None"
"Mudahar Ms, 1982, IFDCT20 TECH B INT F","Mudahar Ms, 1982, IFDCT20 TECH B INT F",False,1,"None"
"Pagani G, 1983, NITROGEN","Pagani G, 1983, NITROGEN, V145, P35",False,1,"None"
"Rudbeck P, 1982, J TECHNOL DEV ARAB F","Rudbeck P, 1982, J TECHNOL DEV ARAB F, V4, P24",False,1,"None"
"Stokes Kj, 1980, AMMONIA PLANT SAFETY","Stokes Kj, 1980, AMMONIA PLANT SAFETY, V22, P178",False,1,"None"
"Topsoe H, 1982, 1982 FAI SEM FERT 2","Topsoe H, 1982, 1982 FAI SEM FERT 2",False,1,"None"
"Vanweenen Wf, 1980, NITROGEN","Vanweenen Wf, 1980, NITROGEN, V127, P38",False,1,"None"
"Vanweenen Wf, 1980, FERT SOC P","Vanweenen Wf, 1980, FERT SOC P, V191",False,1,"None"
"Williams Gp, 1983, CHEM ENG PROG","Williams Gp, 1983, CHEM ENG PROG, V79, P11",False,1,"None"
"1982, OIL GAS J","1982, OIL GAS J",False,1,"None"
"1979, TFI1979 FERT I EN US","1979, TFI1979 FERT I EN US",False,1,"None"
"1980, TFI1980 FERT I AMM P","1980, TFI1980 FERT I AMM P",False,1,"None"
"1983, MONTHLY ENERGY REV","1983, MONTHLY ENERGY REV",False,1,"None"
"1982, EUROPEAN CHEM NEWS","1982, EUROPEAN CHEM NEWS",False,1,"None"
"1979, IFDCR1 INT FERT DEV","1979, IFDCR1 INT FERT DEV",False,1,"None"
"1983, FERTILIZER YB 1982","1983, FERTILIZER YB 1982",False,1,"None"
"1983, NITROGEN","1983, NITROGEN, V143, P16",False,1,"None"
"1981, TFI1981 FERT I EN US","1981, TFI1981 FERT I EN US",False,1,"None"
"Andriolo Jl, 1996, J PLANT NUTR","Andriolo Jl, 1996, J PLANT NUTR, V19, P1441",False,1,"None"
"Bergougnoux V, 2014, BIOTECHNOL ADV","Bergougnoux V, 2014, BIOTECHNOL ADV, V32, P170",False,1,"None"
"Britto Dt, 2002, J PLANT PHYSIOL","Britto Dt, 2002, J PLANT PHYSIOL, V159, P567",False,1,"None"
"Chibnall Ac, 1943, BIOCHEM J","Chibnall Ac, 1943, BIOCHEM J, V37, P354",False,1,"None"
"Delong Dp, 2007, TANK CULTURE TILAPIA","Delong Dp, 2007, TANK CULTURE TILAPIA, V282, P1",False,1,"None"
"Eding Eh, 2006, AQUACULT ENG","Eding Eh, 2006, AQUACULT ENG, V34, P234",False,1,"None"
"Evans Dh, 2005, PHYSIOL REV","Evans Dh, 2005, PHYSIOL REV, V85, P97",False,1,"None"
"Goddek S, 2016, WATER SUI","Goddek S, 2016, WATER SUI, V8",False,1,"None"
"Hanley F, 1991, AQUACULTURE","Hanley F, 1991, AQUACULTURE, V93, P323",False,1,"None"
"Hermans C, 2006, TRENDS PLANT SCI","Hermans C, 2006, TRENDS PLANT SCI, V11, P610",False,1,"None"
"Hochmuth Gj, 2001, FERTILIZER MANAGEMEN","Hochmuth Gj, 2001, FERTILIZER MANAGEMEN, V3, P1",False,1,"None"
"Jones D B, 1931, U.S. DEPT. AGRIC.","Jones D B, 1931, U.S. DEPT. AGRIC., ,",False,1,"None"
"Kutty Mn, 1972, MAR BIOL","Kutty Mn, 1972, MAR BIOL, V16, P126",False,1,"None"
"Lakeh Aab, 2013, ULTRASON SONOCHEM","Lakeh Aab, 2013, ULTRASON SONOCHEM, V20, P1211",False,1,"None"
"Lattauschke G, 2004, HINWEISE ZUM UMWELTG","Lattauschke G, 2004, HINWEISE ZUM UMWELTG, P51",False,1,"None"
"Le Bot J, 1997, 2 MODELLING PLANT GR","Le Bot J, 1997, 2 MODELLING PLANT GR, V456, P237",False,1,"None"
"López-Bucio J, 2003, CURR OPIN PLANT BIOL","López-Bucio J, 2003, CURR OPIN PLANT BIOL, V6, P280",False,1,"None"
"Mangmang J S, 2016, ORGANIC AGRICULTURE","Mangmang J S, 2016, ORGANIC AGRICULTURE, V6, P65",False,1,"None"
"Monsees H, 2016, AQUACULT RES","Monsees H, 2016, AQUACULT RES",False,1,"None"
